filename,width,height,class,xmin,ymin,xmax,ymax
2008_006784_jpg.rf.610c382b0b6a28a3c04739e0366332e9.jpg,500,375,sofa,169,148,333,244

2008_005821_jpg.rf.611c17d4fe50555da61401269e7c539d.jpg,500,375,bird,0,0,437,332
2010_003361_jpg.rf.612acf45f2d4b47c24b545e892ba1623.jpg,500,333,person,219,120,260,263
2010_003361_jpg.rf.612acf45f2d4b47c24b545e892ba1623.jpg,500,333,aeroplane,0,54,499,272
2010_003361_jpg.rf.612acf45f2d4b47c24b545e892ba1623.jpg,500,333,aeroplane,183,140,224,172
2010_003361_jpg.rf.612acf45f2d4b47c24b545e892ba1623.jpg,500,333,person,248,135,288,184
2012_000672_jpg.rf.610b372cb920918739a4cdf3dab71f9d.jpg,500,333,person,29,0,440,332
2008_004624_jpg.rf.61050700b1cc294b9208cb9a5228d66c.jpg,500,354,horse,149,109,437,276
2007_005430_jpg.rf.61279ba1b84906f9cd72299b99ca9a3d.jpg,500,375,bottle,191,180,218,214
2007_005430_jpg.rf.61279ba1b84906f9cd72299b99ca9a3d.jpg,500,375,bicycle,109,126,294,265
2007_005430_jpg.rf.61279ba1b84906f9cd72299b99ca9a3d.jpg,500,375,person,212,29,355,283
2010_003914_jpg.rf.61315c6f6f918d00ad7fe673da47dee5.jpg,375,500,bicycle,215,272,345,499
2010_003914_jpg.rf.61315c6f6f918d00ad7fe673da47dee5.jpg,375,500,person,42,172,205,499
2010_003914_jpg.rf.61315c6f6f918d00ad7fe673da47dee5.jpg,375,500,bottle,47,228,73,300
2010_005350_jpg.rf.61314cb2f23adbe576d5008310c2624c.jpg,375,500,person,255,205,318,336
2010_005350_jpg.rf.61314cb2f23adbe576d5008310c2624c.jpg,375,500,person,274,200,365,340
2010_005350_jpg.rf.61314cb2f23adbe576d5008310c2624c.jpg,375,500,bird,48,286,115,326
2010_005350_jpg.rf.61314cb2f23adbe576d5008310c2624c.jpg,375,500,bird,161,261,200,344
2010_005350_jpg.rf.61314cb2f23adbe576d5008310c2624c.jpg,375,500,bird,139,285,168,329
2010_005350_jpg.rf.61314cb2f23adbe576d5008310c2624c.jpg,375,500,bird,200,297,245,339
2011_002389_jpg.rf.6124ba55434670c38a8399d811655a86.jpg,316,500,cat,0,130,315,263
2011_006876_jpg.rf.612b4919fdfe7b0b08fef161a11ac641.jpg,375,500,person,0,26,374,499
2012_003974_jpg.rf.613766623a12172c6fa7e88c05ebb40c.jpg,355,500,person,97,22,326,482
2010_005123_jpg.rf.615302ab8a99675ce2419dc2d4b2df13.jpg,500,375,bus,116,193,217,243
2010_005123_jpg.rf.615302ab8a99675ce2419dc2d4b2df13.jpg,500,375,car,65,213,92,232
2010_005123_jpg.rf.615302ab8a99675ce2419dc2d4b2df13.jpg,500,375,car,94,211,121,234
2008_006946_jpg.rf.61497ad0c03b55d940ff11ae6f6d6931.jpg,500,375,tvmonitor,218,153,318,253
2008_006946_jpg.rf.61497ad0c03b55d940ff11ae6f6d6931.jpg,500,375,tvmonitor,314,151,417,245
2010_006750_jpg.rf.613bb8491b323db4be8ab910d14c5e7a.jpg,500,334,person,153,35,373,292
2010_006750_jpg.rf.613bb8491b323db4be8ab910d14c5e7a.jpg,500,334,person,371,72,468,310
2010_002900_jpg.rf.61404819f42d772305ae94998b4a61ac.jpg,500,443,cat,0,28,477,442
2009_003312_jpg.rf.614672a77cf75132c801e085d42a0c02.jpg,500,375,cat,282,78,499,276
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,157,90,192,139
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,156,99,234,260
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,221,93,261,124
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,274,94,341,183
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,184,99,373,374
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,19,66,227,374
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,0,176,61,363
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,0,139,63,206
2008_003956_jpg.rf.613385d39761940ba45a770d657d0298.jpg,500,375,person,209,50,499,374
2012_001654_jpg.rf.61452a272d1d3749f3d2adc3be2f8dd3.jpg,500,333,person,196,77,288,300
2012_001654_jpg.rf.61452a272d1d3749f3d2adc3be2f8dd3.jpg,500,333,person,440,89,481,142
2012_001433_jpg.rf.61884b484c922235cccc0ad5f8fcfbd8.jpg,500,375,person,184,62,259,310
2012_001433_jpg.rf.61884b484c922235cccc0ad5f8fcfbd8.jpg,500,375,person,0,72,49,319
2012_001433_jpg.rf.61884b484c922235cccc0ad5f8fcfbd8.jpg,500,375,person,339,59,422,330
2011_003362_jpg.rf.6108a10a0cb21b1b08cf730460e60f60.jpg,332,500,person,31,30,232,499
2007_006837_jpg.rf.60fb9fe347b541d3bb07a0a742762a1c.jpg,500,320,sheep,204,207,253,236
2007_006837_jpg.rf.60fb9fe347b541d3bb07a0a742762a1c.jpg,500,320,sheep,98,209,119,231
2007_006837_jpg.rf.60fb9fe347b541d3bb07a0a742762a1c.jpg,500,320,sheep,24,194,62,237
2011_001033_jpg.rf.617285d6647ee919c672cf464571854c.jpg,500,375,car,75,193,164,255
2010_006894_jpg.rf.61a621a62e7eaec5136a9bdafc7fa95b.jpg,303,500,person,33,106,161,378
2009_002917_jpg.rf.61b0a8427b6ffc53e3a3ce6dfff7587e.jpg,500,332,cat,48,126,488,305
2010_006174_jpg.rf.616af6d8f551d9ace758b5f6be6b8483.jpg,500,333,person,200,161,264,294
2010_006174_jpg.rf.616af6d8f551d9ace758b5f6be6b8483.jpg,500,333,person,478,155,499,252
2008_002071_jpg.rf.61993871eee4f536fb906482bfef2e69.jpg,500,333,chair,256,126,393,296
2008_002071_jpg.rf.61993871eee4f536fb906482bfef2e69.jpg,500,333,chair,80,183,263,332
2012_001967_jpg.rf.613f732782c988e3a33cbe7b5b338eff.jpg,500,375,person,108,0,368,374
2008_003300_jpg.rf.619b8127b68eb1d9a21ae7b93d66b71c.jpg,500,456,car,0,0,499,455
2008_000588_jpg.rf.612b0e6e148f3dc6b670205791a3eb46.jpg,500,375,person,150,54,392,322
2008_000588_jpg.rf.612b0e6e148f3dc6b670205791a3eb46.jpg,500,375,person,32,0,286,337
2008_000588_jpg.rf.612b0e6e148f3dc6b670205791a3eb46.jpg,500,375,chair,168,44,478,372
2008_000588_jpg.rf.612b0e6e148f3dc6b670205791a3eb46.jpg,500,375,chair,0,76,187,374
2012_000264_jpg.rf.616aa70091f62bcca5a0123d52c7c05d.jpg,500,375,person,216,134,260,203
2010_003350_jpg.rf.61663539fa0cf0527ceb55572792ba68.jpg,500,333,bicycle,10,17,480,275
2010_004749_jpg.rf.6154e3b9474cb224483c1bf6f703bf84.jpg,500,375,dog,0,0,499,374
2012_000308_jpg.rf.61a437187312dc82a303cde038b6cc38.jpg,500,332,person,227,0,499,331
2009_003095_jpg.rf.619c7fc5aaee0de55f47711702b674b5.jpg,500,375,dog,0,56,499,374
2008_005319_jpg.rf.61569d2231b0322b4875cc579bbfa8e7.jpg,500,375,car,0,196,204,316
2008_005319_jpg.rf.61569d2231b0322b4875cc579bbfa8e7.jpg,500,375,horse,134,180,183,214
2011_002638_jpg.rf.6154db346f2ecc9a3eb44ed169414c41.jpg,500,252,aeroplane,364,88,491,134
2011_002638_jpg.rf.6154db346f2ecc9a3eb44ed169414c41.jpg,500,252,aeroplane,241,102,381,151
2011_002638_jpg.rf.6154db346f2ecc9a3eb44ed169414c41.jpg,500,252,aeroplane,16,157,474,251
2009_003664_jpg.rf.61828ad69af44283fbb29f079284ecbb.jpg,500,375,bottle,313,209,362,341
2011_004764_jpg.rf.61a32d6fb06f214e4c6866cb682c100a.jpg,500,313,person,266,40,306,156
2008_001586_jpg.rf.618f7c3f245d8ee410b0aa0612b38e44.jpg,375,500,car,0,253,19,311
2008_001586_jpg.rf.618f7c3f245d8ee410b0aa0612b38e44.jpg,375,500,car,29,254,75,288
2008_001586_jpg.rf.618f7c3f245d8ee410b0aa0612b38e44.jpg,375,500,car,87,250,132,290
2008_001586_jpg.rf.618f7c3f245d8ee410b0aa0612b38e44.jpg,375,500,motorbike,35,269,87,314
2008_003143_jpg.rf.611ed64d28038c832e21d10dcb2f617c.jpg,500,375,person,0,26,422,374
2008_003143_jpg.rf.611ed64d28038c832e21d10dcb2f617c.jpg,500,375,person,289,0,499,374
2010_000310_jpg.rf.61ebd28ef8894c6c04e564865d937327.jpg,500,308,bottle,28,0,302,307
2010_000310_jpg.rf.61ebd28ef8894c6c04e564865d937327.jpg,500,308,bottle,194,129,499,307
2010_001271_jpg.rf.61ef2832e53a57f79267092ac9da7d83.jpg,500,375,diningtable,193,201,369,353
2010_001271_jpg.rf.61ef2832e53a57f79267092ac9da7d83.jpg,500,375,chair,237,209,325,363
2010_001271_jpg.rf.61ef2832e53a57f79267092ac9da7d83.jpg,500,375,chair,286,198,367,336
2010_001271_jpg.rf.61ef2832e53a57f79267092ac9da7d83.jpg,500,375,chair,181,202,263,341
2010_001271_jpg.rf.61ef2832e53a57f79267092ac9da7d83.jpg,500,375,chair,278,195,342,319
2010_001271_jpg.rf.61ef2832e53a57f79267092ac9da7d83.jpg,500,375,chair,186,197,254,255
2012_003076_jpg.rf.62102655732a368970dc4213e35b414c.jpg,500,375,person,83,195,131,326
2011_002885_jpg.rf.615bfe1e5eab93283c48befbc3fd90bb.jpg,500,375,cow,108,100,396,275
2011_002885_jpg.rf.615bfe1e5eab93283c48befbc3fd90bb.jpg,500,375,cow,462,155,499,235
2011_002885_jpg.rf.615bfe1e5eab93283c48befbc3fd90bb.jpg,500,375,cow,0,108,110,268
2009_002519_jpg.rf.62091ef0bbc8b1372ffce3776553ddcf.jpg,500,375,bicycle,371,167,454,299
2010_002578_jpg.rf.620367155c0b34aebddf420d21d24e86.jpg,500,375,car,106,104,478,265
2009_000136_jpg.rf.61c3e2235825b8950e2d7f1d79339ecc.jpg,500,333,tvmonitor,0,108,87,239
2011_001980_jpg.rf.62123d5c2a759a9f807eabac1fdce0ef.jpg,500,445,sofa,2,196,497,443
2011_001980_jpg.rf.62123d5c2a759a9f807eabac1fdce0ef.jpg,500,445,person,216,88,486,443
2011_001980_jpg.rf.62123d5c2a759a9f807eabac1fdce0ef.jpg,500,445,person,0,74,251,444
2011_000872_jpg.rf.61b6ee0324ecaa8220a783e6927e2f6a.jpg,500,336,aeroplane,108,83,363,246
2010_002838_jpg.rf.61bd2b0a068be22975a4e3fa6e2efc20.jpg,423,500,train,121,43,422,470
2010_002838_jpg.rf.61bd2b0a068be22975a4e3fa6e2efc20.jpg,423,500,train,20,229,156,355
2009_002465_jpg.rf.61c98876ca604084e02ca182ac17f38f.jpg,500,240,bird,441,51,460,82
2009_002465_jpg.rf.61c98876ca604084e02ca182ac17f38f.jpg,500,240,bird,265,20,282,47
2009_002465_jpg.rf.61c98876ca604084e02ca182ac17f38f.jpg,500,240,bird,118,200,146,215
2009_002465_jpg.rf.61c98876ca604084e02ca182ac17f38f.jpg,500,240,bird,28,42,47,66
2008_003745_jpg.rf.61dfc87440153df6c07b646293cf772b.jpg,500,334,person,27,102,85,238
2008_003745_jpg.rf.61dfc87440153df6c07b646293cf772b.jpg,500,334,person,33,105,172,275
2008_003745_jpg.rf.61dfc87440153df6c07b646293cf772b.jpg,500,334,person,274,63,394,293
2008_003745_jpg.rf.61dfc87440153df6c07b646293cf772b.jpg,500,334,person,367,92,466,309
2008_003745_jpg.rf.61dfc87440153df6c07b646293cf772b.jpg,500,334,person,81,69,387,333
2009_000625_jpg.rf.61d6a762533d68285c685e606741c1d6.jpg,500,375,aeroplane,279,156,299,184
2012_001050_jpg.rf.62042ab8225b952f64ae40bd7c2e7f30.jpg,500,332,person,30,95,327,331
2008_005175_jpg.rf.61bfe6211158acee556c54f82718927e.jpg,500,379,bicycle,278,300,350,347
2010_004226_jpg.rf.621bd094935e5889906a96ea0c972e9c.jpg,500,375,sheep,175,15,335,332
2010_004226_jpg.rf.621bd094935e5889906a96ea0c972e9c.jpg,500,375,sheep,329,136,499,328
2010_004226_jpg.rf.621bd094935e5889906a96ea0c972e9c.jpg,500,375,sheep,293,210,417,332
2010_004226_jpg.rf.621bd094935e5889906a96ea0c972e9c.jpg,500,375,sheep,0,136,54,328
2010_004226_jpg.rf.621bd094935e5889906a96ea0c972e9c.jpg,500,375,sheep,280,310,331,335
2009_001238_jpg.rf.619aa33b66b9a1d1334c04104ff1584f.jpg,500,334,person,0,60,180,333
2009_001238_jpg.rf.619aa33b66b9a1d1334c04104ff1584f.jpg,500,334,person,146,50,455,333
2010_000941_jpg.rf.621ab95e7dfd936239f88dba166399a2.jpg,343,500,cat,0,132,275,499
2011_004213_jpg.rf.615eac79ee980de7a8bae26a16cf50ea.jpg,500,334,person,47,99,140,319
2009_003003_jpg.rf.6219bc7f3b468e410c42648aca78c758.jpg,375,500,diningtable,0,225,374,499
2009_003003_jpg.rf.6219bc7f3b468e410c42648aca78c758.jpg,375,500,person,5,0,72,172
2009_003003_jpg.rf.6219bc7f3b468e410c42648aca78c758.jpg,375,500,person,281,0,352,95
2009_003003_jpg.rf.6219bc7f3b468e410c42648aca78c758.jpg,375,500,person,327,1,374,358
2009_003003_jpg.rf.6219bc7f3b468e410c42648aca78c758.jpg,375,500,car,12,19,355,254
2009_003003_jpg.rf.6219bc7f3b468e410c42648aca78c758.jpg,375,500,bottle,203,46,344,499
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,242,273,294,316
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,419,267,464,320
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,0,291,49,332
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,25,163,68,192
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,246,197,289,239
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,216,218,254,255
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,110,192,146,231
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,454,251,497,302
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,132,251,161,285
2011_007209_jpg.rf.622cd5276e677c2ab22c754838adc0cd.jpg,500,333,person,436,141,467,172
2010_002446_jpg.rf.623147331b510e902d6e0bc204ec0122.jpg,500,375,person,0,80,249,374
2010_002446_jpg.rf.623147331b510e902d6e0bc204ec0122.jpg,500,375,person,214,61,499,374
2009_002236_jpg.rf.621d7bddcb62a599a2711dfcba3fdb45.jpg,500,375,chair,252,230,420,374
2009_002236_jpg.rf.621d7bddcb62a599a2711dfcba3fdb45.jpg,500,375,chair,360,288,499,374
2008_005190_jpg.rf.623617d8049ce552f219c96f732699f0.jpg,500,332,bicycle,195,160,375,279
2008_005190_jpg.rf.623617d8049ce552f219c96f732699f0.jpg,500,332,person,240,82,345,262
2008_005190_jpg.rf.623617d8049ce552f219c96f732699f0.jpg,500,332,bicycle,460,200,499,302
2010_000074_jpg.rf.61ac213159b78b9e7b7cb04d01ea100a.jpg,500,351,dog,206,134,459,243
2010_000074_jpg.rf.61ac213159b78b9e7b7cb04d01ea100a.jpg,500,351,person,0,53,431,201
2010_003201_jpg.rf.6219322eafa58621c57577875590f53b.jpg,500,375,cow,127,156,499,298
2010_003201_jpg.rf.6219322eafa58621c57577875590f53b.jpg,500,375,cow,243,166,323,194
2010_006207_jpg.rf.61efc9bab211549620ce5ae263adb1d2.jpg,500,375,person,232,83,328,294
2010_006207_jpg.rf.61efc9bab211549620ce5ae263adb1d2.jpg,500,375,person,339,82,391,297
2010_005868_jpg.rf.6230bc02806049afe23b71803f6b287a.jpg,500,375,car,48,78,424,301
2008_006327_jpg.rf.62261738ba6730b5033a5ba30ba72f87.jpg,400,300,sheep,231,116,392,285
2008_006327_jpg.rf.62261738ba6730b5033a5ba30ba72f87.jpg,400,300,sheep,5,70,187,198
2008_006327_jpg.rf.62261738ba6730b5033a5ba30ba72f87.jpg,400,300,sheep,197,74,339,169
2008_006327_jpg.rf.62261738ba6730b5033a5ba30ba72f87.jpg,400,300,sheep,166,45,250,222
2008_003170_jpg.rf.61f6ee9e0b0e272e05f7b5a2e0539c8d.jpg,500,464,bird,78,18,456,320
2010_003398_jpg.rf.62149fabf63c9e7cf7d6daf5803bd4ef.jpg,500,375,chair,106,44,297,374
2010_006872_jpg.rf.6248e2e45d39e58b52d0c3cd513db9b5.jpg,500,336,person,88,67,285,332
2009_001009_jpg.rf.626736693f2021aa6a5f53a094e85ae8.jpg,500,375,chair,462,199,499,259
2009_001009_jpg.rf.626736693f2021aa6a5f53a094e85ae8.jpg,500,375,chair,361,143,416,235
2009_001009_jpg.rf.626736693f2021aa6a5f53a094e85ae8.jpg,500,375,chair,437,143,497,231
2009_001009_jpg.rf.626736693f2021aa6a5f53a094e85ae8.jpg,500,375,diningtable,374,159,499,262
2011_001173_jpg.rf.624a3ace2676592b36efa72d9dc570d6.jpg,500,375,cat,1,60,477,357
2011_001173_jpg.rf.624a3ace2676592b36efa72d9dc570d6.jpg,500,375,sofa,0,116,499,374

2011_006291_jpg.rf.61ba6e8f108fe92202f94f180671a124.jpg,325,500,person,81,27,223,263
2008_005727_jpg.rf.61c40c95e7f4725e898bfe825261ccec.jpg,500,375,bicycle,56,78,463,358
2010_004760_jpg.rf.62440a9e2b719e0caf4320066c338dd9.jpg,375,500,dog,274,25,373,297
2010_004760_jpg.rf.62440a9e2b719e0caf4320066c338dd9.jpg,375,500,cat,75,194,265,424
2012_000716_jpg.rf.6277c6bfa3f3f5fb02afa3e3b3c54bba.jpg,500,375,person,319,87,391,210
2012_000716_jpg.rf.6277c6bfa3f3f5fb02afa3e3b3c54bba.jpg,500,375,person,48,77,136,258
2012_000716_jpg.rf.6277c6bfa3f3f5fb02afa3e3b3c54bba.jpg,500,375,person,86,79,186,243
2008_003081_jpg.rf.624e43d21b54d9f9e49e5ef200653001.jpg,500,326,person,223,151,293,248
2008_003081_jpg.rf.624e43d21b54d9f9e49e5ef200653001.jpg,500,326,boat,82,221,226,297
2008_000589_jpg.rf.62410003f135ede834e06d651312519c.jpg,500,333,sofa,117,122,251,209
2008_000589_jpg.rf.62410003f135ede834e06d651312519c.jpg,500,333,sofa,250,121,442,206
2008_000589_jpg.rf.62410003f135ede834e06d651312519c.jpg,500,333,sofa,264,170,474,321
2008_000589_jpg.rf.62410003f135ede834e06d651312519c.jpg,500,333,sofa,0,110,152,191
2008_003313_jpg.rf.6253738a50c930c9b2f83fcb6c0b79ef.jpg,500,375,boat,16,146,499,250
2008_003313_jpg.rf.6253738a50c930c9b2f83fcb6c0b79ef.jpg,500,375,person,187,151,253,225
2012_001520_jpg.rf.6274180576906a123b92ba826e388e75.jpg,500,375,person,410,215,492,310
2010_005338_jpg.rf.62607f2a33754372fd1fe91cd004500a.jpg,500,306,horse,5,31,460,305
2010_005338_jpg.rf.62607f2a33754372fd1fe91cd004500a.jpg,500,306,person,199,77,496,235
2010_002552_jpg.rf.62524ff4a5df2956dfc0e78c4d9d8e98.jpg,500,346,dog,296,152,388,198
2010_002552_jpg.rf.62524ff4a5df2956dfc0e78c4d9d8e98.jpg,500,346,person,165,132,232,263
2009_000920_jpg.rf.6239777ecb9eba4c0663dddeec5daec4.jpg,500,355,train,211,129,445,267
2009_000920_jpg.rf.6239777ecb9eba4c0663dddeec5daec4.jpg,500,355,train,0,127,188,271
2009_002429_jpg.rf.628f3c778231575bda2236fec12cfa84.jpg,500,375,cat,4,1,499,363
2009_000791_jpg.rf.625da394511844bfed319f8202550e29.jpg,500,375,tvmonitor,81,0,321,197
2009_000347_jpg.rf.6279d61202bb2eaf4c8013f8ec42bbae.jpg,500,333,train,83,14,432,307
2012_002424_jpg.rf.6341d2795c48e5939383eddc566a2769.jpg,500,375,person,64,151,94,221
2011_007073_jpg.rf.627244946774ab7a7c63744824a9e6de.jpg,500,333,person,103,88,145,267
2011_007073_jpg.rf.627244946774ab7a7c63744824a9e6de.jpg,500,333,person,41,71,107,241
2011_007073_jpg.rf.627244946774ab7a7c63744824a9e6de.jpg,500,333,person,0,71,45,312
2011_007073_jpg.rf.627244946774ab7a7c63744824a9e6de.jpg,500,333,person,131,66,215,332
2011_007073_jpg.rf.627244946774ab7a7c63744824a9e6de.jpg,500,333,person,206,102,385,332
2011_007073_jpg.rf.627244946774ab7a7c63744824a9e6de.jpg,500,333,person,426,92,465,200
2009_004805_jpg.rf.6293d4c04f4401d6b137513ed813dd07.jpg,500,375,sheep,182,117,356,215
2008_008331_jpg.rf.631fa625f06024d97b7f24b7e70576b8.jpg,500,375,pottedplant,50,0,193,227
2008_008331_jpg.rf.631fa625f06024d97b7f24b7e70576b8.jpg,500,375,pottedplant,192,0,337,225
2008_008331_jpg.rf.631fa625f06024d97b7f24b7e70576b8.jpg,500,375,pottedplant,335,0,475,223
2011_003636_jpg.rf.625350bfb28371bf5b06338280a4a648.jpg,500,375,person,202,8,499,374
2009_003870_jpg.rf.622f67f9886a566a6b485affb0894c1d.jpg,434,500,bird,151,119,283,473
2011_005612_jpg.rf.6309a0f17c5813cbfb968bff696d9905.jpg,375,500,person,244,165,345,453

2011_000607_jpg.rf.627effe9c1bf208b29ff840d481dec09.jpg,500,375,chair,355,258,472,374
2011_000607_jpg.rf.627effe9c1bf208b29ff840d481dec09.jpg,500,375,tvmonitor,366,161,424,225
2011_004277_jpg.rf.6324dbce6a28e7420950b839c2dc6d33.jpg,500,333,person,113,117,160,200
2011_004277_jpg.rf.6324dbce6a28e7420950b839c2dc6d33.jpg,500,333,person,63,112,117,217
2009_003847_jpg.rf.62d164a9ab772ec11b8ab389eef2c1f1.jpg,500,370,cat,111,35,499,369
2011_005952_jpg.rf.633935c172c4f1b1e08a3f713f8c6932.jpg,375,500,person,2,16,374,499
2010_005919_jpg.rf.62edb3c438b7775e16b40143b49c0e24.jpg,404,500,horse,15,34,403,437
2012_002923_jpg.rf.625c8565288a4beb7b467597ef0d8add.jpg,333,500,person,98,14,272,463
2012_002923_jpg.rf.625c8565288a4beb7b467597ef0d8add.jpg,333,500,person,206,1,311,446
2012_002923_jpg.rf.625c8565288a4beb7b467597ef0d8add.jpg,333,500,person,28,33,140,432
2012_002923_jpg.rf.625c8565288a4beb7b467597ef0d8add.jpg,333,500,person,0,61,77,393
2012_002923_jpg.rf.625c8565288a4beb7b467597ef0d8add.jpg,333,500,person,265,24,332,433
2010_000233_jpg.rf.62caf7fccef12c0e953e078c2919ac1d.jpg,500,375,train,1,214,464,320

2008_000552_jpg.rf.634cd519b09fd5e0f9215c9305ed0a22.jpg,500,333,horse,2,76,384,329
2008_000552_jpg.rf.634cd519b09fd5e0f9215c9305ed0a22.jpg,500,333,person,156,12,303,166
2011_005312_jpg.rf.6342199600abc9f9f7b9a2ead4be3171.jpg,500,375,person,41,8,499,374
2010_004748_jpg.rf.62bd76adc8127d568bc7cbcabae9a03b.jpg,500,375,aeroplane,155,63,343,255
2008_008444_jpg.rf.637634136e94cfd9d14448ef6638cb5f.jpg,500,377,sofa,0,153,499,376
2008_008444_jpg.rf.637634136e94cfd9d14448ef6638cb5f.jpg,500,377,person,107,84,399,376
2011_003013_jpg.rf.6365fd5ddeb60423b5e6521039493be2.jpg,500,333,motorbike,95,100,373,283
2011_003013_jpg.rf.6365fd5ddeb60423b5e6521039493be2.jpg,500,333,person,143,48,283,258
2010_006387_jpg.rf.630e50663d9868be68885c10ff9f618f.jpg,500,375,person,307,152,345,280
2010_006387_jpg.rf.630e50663d9868be68885c10ff9f618f.jpg,500,375,person,231,141,274,261
2010_006387_jpg.rf.630e50663d9868be68885c10ff9f618f.jpg,500,375,person,141,132,208,328

2008_003093_jpg.rf.634feed48ba67bcc01ccbaab0501c91c.jpg,500,375,person,242,0,499,374
2008_003093_jpg.rf.634feed48ba67bcc01ccbaab0501c91c.jpg,500,375,person,140,99,281,272
2008_003093_jpg.rf.634feed48ba67bcc01ccbaab0501c91c.jpg,500,375,person,101,0,239,276
2008_003093_jpg.rf.634feed48ba67bcc01ccbaab0501c91c.jpg,500,375,person,72,0,118,266
2008_003093_jpg.rf.634feed48ba67bcc01ccbaab0501c91c.jpg,500,375,person,266,0,330,112
2008_003093_jpg.rf.634feed48ba67bcc01ccbaab0501c91c.jpg,500,375,chair,237,147,499,374
2011_005990_jpg.rf.628a4c909bd123d1abfbb1d826b23fd7.jpg,241,320,person,70,37,179,179
2011_002137_jpg.rf.6264e239e482b0041846b7d801c08bbd.jpg,500,375,dog,89,67,394,374
2011_002137_jpg.rf.6264e239e482b0041846b7d801c08bbd.jpg,500,375,person,0,0,499,374
2008_000804_jpg.rf.63110d7e65ece0905fdff42a7ac1b9e8.jpg,500,375,aeroplane,59,97,465,295
2008_006219_jpg.rf.62f32e014f317f26ebd0636255e7fe8c.jpg,500,375,horse,224,125,330,322
2008_006219_jpg.rf.62f32e014f317f26ebd0636255e7fe8c.jpg,500,375,horse,77,121,231,288
2010_006558_jpg.rf.62c093927b7d8c59cbcb8f65a4d9000e.jpg,400,300,person,116,71,299,299
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,aeroplane,10,64,462,199
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,483,152,496,191
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,471,152,479,188
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,457,149,471,189
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,442,151,456,191
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,428,152,443,199
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,407,149,425,203
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,420,167,431,206
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,393,149,403,185
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,363,156,375,196
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,308,154,327,197
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,294,154,308,201
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,180,156,193,190
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,161,156,170,188
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,person,154,157,162,188
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,car,198,159,212,173
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,car,110,161,128,174
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,car,42,161,61,174
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,car,90,160,111,176
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,car,78,160,92,172
2007_005509_jpg.rf.638d753fba58307db10c7c83fabf3199.jpg,500,335,car,131,160,145,174
2011_006500_jpg.rf.63556852d3423cacd3ff5167aaffebf8.jpg,500,375,person,118,59,499,307
2011_006500_jpg.rf.63556852d3423cacd3ff5167aaffebf8.jpg,500,375,person,155,1,499,295
